Item_ID,Item_Name,Category,Cost_Price_NGN,Wholesale_Price_NGN,Retail_Price_NGN,Stock_Quantity
ITEM03878,Vegetable Oil 5L,Food,27261.58,30426.42,35301.33,226
ITEM03879,Palm Oil 25L,Food,55307.61,63694.58,70708.52,363
ITEM03880,Rice 50kg,Food,81085.4,90369.44,105725.7,222
ITEM03881,Table Fan,Household,28666.48,33191.51,43141.16,910
ITEM03882,Palm Oil 25L,Food,65584.22,72345.71,84345.15,38
ITEM03883,Bluetooth Speaker,Electronics,17808.71,20214.03,25711.33,904
ITEM03884,Phone Charger,Electronics,5164.48,5908.26,6600.45,162
ITEM03885,Garri 25kg,Food,27961.94,31318.41,37329.74,871
ITEM03886,Phone Charger,Electronics,5343.47,5932.34,6942.57,343
ITEM03887,Beans 50kg,Food,65290.1,71611.8,81660.13,921
ITEM03888,Palm Oil 25L,Food,52422.29,61058.2,71712.93,545
ITEM03889,Garri 25kg,Food,35429.07,38978.85,47953.95,494
ITEM03890,Table Fan,Household,24583.28,27411.72,32840.93,139
ITEM03891,Bluetooth Speaker,Electronics,15146.93,16971.05,21534.01,439
ITEM03892,LED Bulb,Household,2594.52,2943.54,3770.64,561
ITEM03893,Phone Charger,Electronics,4539.16,5284.98,6322.84,983
ITEM03894,Palm Oil 25L,Food,52510.28,59407.69,77012.87,270
ITEM03895,School Bag,Electronics,10818.53,12814.89,14280.96,91
ITEM03896,LED Bulb,Household,2694.24,3129.56,3615.48,261
ITEM03897,Bluetooth Speaker,Electronics,18495.31,21835.91,25839.35,250
ITEM03898,Rice 50kg,Food,73525.61,85728.1,104291.69,948
ITEM03899,Tomato Basket,Food,19324.14,21214.74,25652.56,158
ITEM03900,LED Bulb,Household,2735.26,3275.07,3974.6,992
ITEM03901,Power Bank,Electronics,12127.4,14242.3,18219.47,121
ITEM03902,Cooking Gas Cylinder,Household,31930.66,36679.6,42383.76,813
ITEM03903,Power Bank,Electronics,11484.77,12631.26,15957.97,420
ITEM03904,Rice 50kg,Food,82606.0,90926.22,110166.21,63
ITEM03905,Table Fan,Household,24526.92,28297.19,33902.81,617
ITEM03906,Ankara Fabric,Fashion,16542.73,18692.35,21680.93,731
ITEM03907,Ankara Fabric,Fashion,17649.29,20492.65,23788.15,840
ITEM03908,Cooking Gas Cylinder,Household,31941.93,35924.81,42308.51,186
ITEM03909,Palm Oil 25L,Food,61639.02,70363.49,88144.49,621
ITEM03910,LED Bulb,Household,2283.88,2518.1,3010.0,573
ITEM03911,Palm Oil 25L,Food,50468.72,55446.16,62696.67,448
ITEM03912,Cooking Gas Cylinder,Household,37714.82,41074.36,51423.97,894
ITEM03913,Palm Oil 25L,Food,57831.88,68146.59,84002.66,428
ITEM03914,Bluetooth Speaker,Electronics,19278.61,22105.75,28513.05,386
ITEM03915,Plastic Chair,Fashion,11113.14,13265.28,15996.37,530
ITEM03916,Beans 50kg,Food,62807.14,73480.48,90445.98,929
ITEM03917,Beans 50kg,Food,68945.26,80821.19,96651.32,868
ITEM03918,Table Fan,Household,24593.42,28063.24,34690.54,711
ITEM03919,Beans 50kg,Food,77938.61,91800.35,108987.52,90
ITEM03920,School Bag,Electronics,11101.35,13244.43,14934.04,308
ITEM03921,LED Bulb,Household,2380.93,2777.61,3603.5,24
ITEM03922,School Bag,Electronics,10587.63,11568.8,14392.43,103
ITEM03923,Power Bank,Electronics,14186.39,16429.58,20072.43,833
ITEM03924,Phone Charger,Electronics,5207.32,5699.16,6817.81,817
ITEM03925,School Bag,Electronics,9177.46,9996.71,12418.77,111
ITEM03926,Bluetooth Speaker,Electronics,14564.85,16941.07,19064.72,463
ITEM03927,Power Bank,Electronics,11938.53,14089.55,16417.46,286
ITEM03928,Garri 25kg,Food,30023.47,32997.62,37120.34,81
ITEM03929,Sneakers,Fashion,21780.26,23716.48,26685.9,387
ITEM03930,Ankara Fabric,Fashion,13809.55,16383.41,18091.7,112
ITEM03931,Ankara Fabric,Fashion,15086.86,16533.17,20685.94,738
ITEM03932,Beans 50kg,Food,68774.08,74565.57,85412.0,967
ITEM03933,Sneakers,Fashion,19419.99,22653.94,28688.98,428
ITEM03934,Ankara Fabric,Fashion,17437.47,20606.31,26394.35,250
ITEM03935,Palm Oil 25L,Food,60754.88,69366.09,78641.25,504
ITEM03936,Table Fan,Household,26097.14,29875.77,37098.92,966
ITEM03937,Power Bank,Electronics,13527.97,15157.06,18068.14,168
ITEM03938,Power Bank,Electronics,12747.5,14132.08,18142.65,684
ITEM03939,Ankara Fabric,Fashion,17147.64,20073.5,24025.64,102
ITEM03940,Power Bank,Electronics,13803.81,16314.92,19182.67,307
ITEM03941,Bluetooth Speaker,Electronics,16973.97,18986.22,22003.38,444
ITEM03942,Tomato Basket,Food,21342.05,23750.67,30418.07,389
ITEM03943,LED Bulb,Household,2753.48,3062.25,3506.99,186
ITEM03944,Cooking Gas Cylinder,Household,38284.42,41579.62,52620.79,779
ITEM03945,Garri 25kg,Food,28448.17,31683.55,36082.41,676
ITEM03946,Ankara Fabric,Fashion,13887.02,15040.73,18480.23,441
ITEM03947,Rice 50kg,Food,86676.37,101810.84,121176.6,424
ITEM03948,Yam Tubers,Food,24764.82,27506.56,30832.7,84
ITEM03949,Cooking Gas Cylinder,Household,36928.98,42941.71,48317.44,663
ITEM03950,Garri 25kg,Food,33423.83,38276.39,44259.06,237
ITEM03951,Yam Tubers,Food,23464.85,27700.15,34717.44,308
ITEM03952,Palm Oil 25L,Food,55188.31,65963.58,82176.64,861
ITEM03953,Ankara Fabric,Fashion,15457.37,17375.24,19825.57,645
ITEM03954,Phone Charger,Electronics,4473.91,4879.25,5831.88,699
ITEM03955,School Bag,Electronics,11026.98,12901.1,14441.46,272
ITEM03956,Cooking Gas Cylinder,Household,37590.67,40694.02,50590.36,506
ITEM03957,Power Bank,Electronics,13386.76,14815.87,18648.15,23
ITEM03958,Ankara Fabric,Fashion,16540.67,17969.62,22977.79,253
ITEM03959,Beans 50kg,Food,70219.19,83404.79,106520.37,802
ITEM03960,Palm Oil 25L,Food,62767.83,67829.15,79195.86,479
ITEM03961,Cooking Gas Cylinder,Household,32112.17,36579.9,42100.06,638
ITEM03962,Table Fan,Household,28934.63,32721.59,41861.31,790
ITEM03963,Sneakers,Fashion,23419.82,27127.86,30632.82,937
ITEM03964,Yam Tubers,Food,23249.54,25917.88,28817.28,90
ITEM03965,Palm Oil 25L,Food,59990.69,71079.57,82654.78,585
ITEM03966,Table Fan,Household,29878.02,34901.16,43698.35,994
ITEM03967,Plastic Chair,Fashion,10173.42,11515.05,14265.3,207
ITEM03968,Vegetable Oil 5L,Food,26234.45,29460.32,38222.15,861
ITEM03969,School Bag,Electronics,11930.0,14052.42,16468.13,584
ITEM03970,School Bag,Electronics,11653.66,13644.66,15761.89,324
ITEM03971,Power Bank,Electronics,13101.16,14776.53,17371.9,785
ITEM03972,LED Bulb,Household,2580.41,2892.54,3634.34,871
ITEM03973,Garri 25kg,Food,35573.46,38585.34,44097.65,151
ITEM03974,Vegetable Oil 5L,Food,25003.01,27248.41,35138.17,684
ITEM03975,Beans 50kg,Food,61915.58,67269.43,80892.16,937
ITEM03976,Sneakers,Fashion,18999.84,20575.5,25855.77,669
ITEM03977,School Bag,Electronics,11414.49,12537.05,15865.03,551
ITEM03978,Cooking Gas Cylinder,Household,34198.1,40451.46,48370.36,148
ITEM03979,Bluetooth Speaker,Electronics,15708.75,18470.02,23055.64,455
ITEM03980,Garri 25kg,Food,29583.35,34951.81,40996.33,906
ITEM03981,Phone Charger,Electronics,5170.62,5971.32,7536.91,801
ITEM03982,Beans 50kg,Food,69270.19,79999.29,101181.55,455
ITEM03983,Sneakers,Fashion,24432.1,26750.01,32454.22,315
ITEM03984,Sneakers,Fashion,23550.51,27409.87,31346.74,805
ITEM03985,Table Fan,Household,30839.51,34342.98,44441.35,967
ITEM03986,Tomato Basket,Food,21214.47,24233.51,31246.59,306
ITEM03987,Tomato Basket,Food,17600.92,21025.47,25734.42,812
ITEM03988,Beans 50kg,Food,73340.24,86869.6,112650.43,314
ITEM03989,Phone Charger,Electronics,4109.58,4553.35,5466.56,829
ITEM03990,Power Bank,Electronics,15488.98,18097.3,21266.08,965
ITEM03991,Ankara Fabric,Fashion,14388.68,15719.5,18739.23,666
ITEM03992,Ankara Fabric,Fashion,16266.3,17619.8,19543.56,501
ITEM03993,Garri 25kg,Food,34247.13,37102.69,44887.73,320
ITEM03994,Vegetable Oil 5L,Food,22004.42,24214.31,29862.21,69
ITEM03995,Power Bank,Electronics,14908.91,17344.94,19459.35,61
ITEM03996,Tomato Basket,Food,16219.8,18224.51,20978.59,837
ITEM03997,Rice 50kg,Food,80572.64,87172.59,108463.35,664
ITEM03998,Table Fan,Household,26773.5,32089.72,40391.92,234
ITEM03999,Ankara Fabric,Fashion,14914.52,17062.29,22132.75,556
ITEM04000,Power Bank,Electronics,13849.86,15612.47,17964.41,879
ITEM04001,Tomato Basket,Food,21364.6,24403.97,30951.26,651
ITEM04002,Table Fan,Household,25598.61,29243.76,33174.73,917
ITEM04003,Rice 50kg,Food,83949.79,95402.93,107440.46,126
ITEM04004,Phone Charger,Electronics,5343.55,6164.07,7679.45,82
ITEM04005,Plastic Chair,Fashion,11900.88,14117.72,16788.44,669
ITEM04006,Cooking Gas Cylinder,Household,30177.7,33684.52,42401.56,586
ITEM04007,Vegetable Oil 5L,Food,27754.51,31596.74,36542.04,691
ITEM04008,Sneakers,Fashion,19007.87,20536.81,23466.16,981
ITEM04009,Palm Oil 25L,Food,60571.02,71666.29,86698.99,117
ITEM04010,Beans 50kg,Food,71582.43,79936.7,89773.88,931
ITEM04011,Yam Tubers,Food,27147.93,30203.58,34907.78,70
ITEM04012,LED Bulb,Household,2236.33,2682.94,3040.43,529
ITEM04013,Sneakers,Fashion,19883.84,22868.95,26619.67,833
ITEM04014,Power Bank,Electronics,14521.03,15897.12,19920.68,683
ITEM04015,Vegetable Oil 5L,Food,21923.86,24376.33,27402.61,230
ITEM04016,Garri 25kg,Food,30715.84,34475.07,42141.42,608
ITEM04017,Vegetable Oil 5L,Food,26202.61,31399.3,38211.48,903
ITEM04018,Garri 25kg,Food,32406.55,36673.67,44288.08,211
ITEM04019,Palm Oil 25L,Food,53877.69,59675.8,71422.95,938
ITEM04020,Sneakers,Fashion,20706.14,23778.26,29313.18,656
ITEM04021,Garri 25kg,Food,35361.47,39907.93,50697.52,95
ITEM04022,Rice 50kg,Food,80737.3,87728.76,99344.69,339
ITEM04023,Bluetooth Speaker,Electronics,14676.73,17367.13,21931.67,863
ITEM04024,Vegetable Oil 5L,Food,22438.95,24276.31,27002.42,344
ITEM04025,Phone Charger,Electronics,4573.11,5432.02,6499.0,947
ITEM04026,Garri 25kg,Food,35645.25,41883.99,50356.83,425
ITEM04027,Palm Oil 25L,Food,55507.64,60453.3,68887.58,349
ITEM04028,Phone Charger,Electronics,4118.01,4805.03,5371.71,853
ITEM04029,Sneakers,Fashion,22085.28,25895.28,28872.78,787
ITEM04030,Phone Charger,Electronics,4200.39,4840.01,5360.06,245
ITEM04031,Bluetooth Speaker,Electronics,15847.74,18214.14,22125.05,783
ITEM04032,Power Bank,Electronics,15494.15,16826.07,19031.88,258
ITEM04033,Vegetable Oil 5L,Food,26004.09,28270.08,35669.52,896
ITEM04034,Vegetable Oil 5L,Food,21197.4,24743.19,31666.1,17
ITEM04035,Phone Charger,Electronics,4726.11,5164.07,5982.48,665
ITEM04036,Rice 50kg,Food,73922.28,81981.39,92876.16,163
ITEM04037,Sneakers,Fashion,19511.43,22240.31,26286.32,680
ITEM04038,School Bag,Electronics,10774.26,11848.45,15122.34,978
ITEM04039,Tomato Basket,Food,19032.24,22358.71,26382.47,670
ITEM04040,Yam Tubers,Food,26821.5,31565.83,35406.36,439
ITEM04041,Tomato Basket,Food,21236.15,25081.1,32528.52,825
ITEM04042,Sneakers,Fashion,20328.1,22075.26,26488.88,203
ITEM04043,Ankara Fabric,Fashion,17466.91,19761.1,23090.34,547
ITEM04044,Beans 50kg,Food,70377.83,83160.56,106339.42,966
ITEM04045,Phone Charger,Electronics,4452.72,5003.02,6431.28,362
ITEM04046,Rice 50kg,Food,90506.33,105303.98,126297.47,36
ITEM04047,Phone Charger,Electronics,4131.16,4753.77,5520.76,447
ITEM04048,Vegetable Oil 5L,Food,24937.39,27971.4,33468.53,489
ITEM04049,Tomato Basket,Food,20263.24,22556.41,25801.29,813
ITEM04050,Phone Charger,Electronics,4483.17,5192.98,6208.98,806
ITEM04051,Tomato Basket,Food,21071.9,23095.54,26464.86,346
ITEM04052,Yam Tubers,Food,23052.13,27275.62,33397.38,775
ITEM04053,Plastic Chair,Fashion,12121.59,13929.8,17439.8,151
ITEM04054,Plastic Chair,Fashion,9609.2,10506.51,13594.22,197
ITEM04055,Rice 50kg,Food,73634.22,85741.4,108764.18,607
ITEM04056,Yam Tubers,Food,24107.38,27283.13,30481.45,710
ITEM04057,Table Fan,Household,29867.85,32988.73,37683.18,809
ITEM04058,Bluetooth Speaker,Electronics,15187.39,18153.91,21899.76,626
ITEM04059,Palm Oil 25L,Food,65645.26,76565.85,88166.97,136
ITEM04060,School Bag,Electronics,9648.65,11107.14,12249.76,678
ITEM04061,Garri 25kg,Food,30558.33,36115.79,45179.34,434
ITEM04062,Rice 50kg,Food,78377.27,89762.69,105161.88,273
ITEM04063,School Bag,Electronics,9297.1,10533.39,11725.98,345
ITEM04064,Power Bank,Electronics,15299.45,16871.22,20275.28,812
ITEM04065,Ankara Fabric,Fashion,15212.53,16709.55,21646.24,185
ITEM04066,Tomato Basket,Food,20084.89,22732.81,28091.1,563
ITEM04067,Table Fan,Household,27609.67,31329.16,35456.88,92
ITEM04068,Phone Charger,Electronics,4802.47,5609.27,6747.17,727
ITEM04069,Ankara Fabric,Fashion,16042.09,18176.49,23272.17,158
ITEM04070,Beans 50kg,Food,78365.19,90212.37,100212.29,940
ITEM04071,Beans 50kg,Food,74185.56,87531.71,107452.05,883
ITEM04072,Plastic Chair,Fashion,11107.18,13319.74,16573.14,856
ITEM04073,Table Fan,Household,28176.01,31520.58,39110.81,355
ITEM04074,Cooking Gas Cylinder,Household,36117.14,42915.63,48496.13,784
ITEM04075,Tomato Basket,Food,18618.79,21909.22,28075.69,143
ITEM04076,Rice 50kg,Food,85069.19,92568.96,107792.32,296
ITEM04077,Cooking Gas Cylinder,Household,34407.48,38539.79,42792.59,141
ITEM04078,School Bag,Electronics,11311.49,12513.73,13973.38,63
ITEM04079,Vegetable Oil 5L,Food,27946.51,32410.29,38617.37,373
ITEM04080,Ankara Fabric,Fashion,17638.37,20224.79,22409.0,578
ITEM04081,LED Bulb,Household,2740.55,3122.54,3921.63,863
ITEM04082,Vegetable Oil 5L,Food,25247.93,29581.17,37661.7,44
ITEM04083,Plastic Chair,Fashion,11822.8,13241.5,14601.06,412
ITEM04084,Plastic Chair,Fashion,9937.56,11189.0,14120.55,717
ITEM04085,Power Bank,Electronics,13415.02,15881.73,20586.55,209
ITEM04086,School Bag,Electronics,9735.51,11650.14,12885.92,739
ITEM04087,Vegetable Oil 5L,Food,20850.69,24461.25,30454.1,574
ITEM04088,LED Bulb,Household,2850.05,3152.3,4097.42,567
ITEM04089,Cooking Gas Cylinder,Household,38820.41,42450.82,53463.58,133
ITEM04090,Cooking Gas Cylinder,Household,35143.84,38837.61,46646.75,176
ITEM04091,Ankara Fabric,Fashion,14356.81,16233.69,20729.85,878
ITEM04092,Rice 50kg,Food,86747.19,96150.9,119379.66,876
ITEM04093,Yam Tubers,Food,24511.01,29122.14,33737.72,457
ITEM04094,Phone Charger,Electronics,5236.82,6077.26,6957.64,599
ITEM04095,Cooking Gas Cylinder,Household,40244.94,45477.08,54686.6,546
ITEM04096,Bluetooth Speaker,Electronics,16230.32,18062.03,21215.63,519
ITEM04097,Bluetooth Speaker,Electronics,15696.46,17669.18,20600.38,715
ITEM04098,Garri 25kg,Food,28836.66,32790.91,37236.87,571
ITEM04099,Plastic Chair,Fashion,9658.04,11257.98,14287.02,134
ITEM04100,Tomato Basket,Food,18396.06,20064.97,24900.69,92
ITEM04101,Beans 50kg,Food,59865.93,70753.14,82516.86,851
ITEM04102,Cooking Gas Cylinder,Household,30951.15,33901.02,38902.55,743
ITEM04103,Palm Oil 25L,Food,54959.01,61086.62,68760.78,206
ITEM04104,Rice 50kg,Food,73632.62,88302.51,99119.8,70
ITEM04105,Beans 50kg,Food,74875.34,82574.4,101161.54,227
ITEM04106,Phone Charger,Electronics,4232.07,4622.0,5184.79,582
ITEM04107,Beans 50kg,Food,77685.88,89852.16,116092.81,587
ITEM04108,Table Fan,Household,24741.03,27887.48,32233.1,177
ITEM04109,Power Bank,Electronics,11914.79,12999.28,14366.3,184
ITEM04110,Tomato Basket,Food,16207.61,17511.5,22258.27,215
ITEM04111,Rice 50kg,Food,87294.04,95106.81,111609.5,448
ITEM04112,Power Bank,Electronics,12514.3,14300.44,16711.4,240
ITEM04113,Garri 25kg,Food,31088.34,34436.77,38697.43,461
ITEM04114,Cooking Gas Cylinder,Household,30921.97,36280.94,44701.18,24
ITEM04115,Vegetable Oil 5L,Food,28066.93,33200.39,38902.85,936
ITEM04116,Power Bank,Electronics,11982.81,13149.69,16629.09,892
ITEM04117,Rice 50kg,Food,79833.38,89448.7,109675.17,345
ITEM04118,Garri 25kg,Food,34270.34,37614.75,47995.76,806
ITEM04119,Palm Oil 25L,Food,54484.5,60717.7,74349.56,539
ITEM04120,Rice 50kg,Food,76267.51,84558.13,106192.8,40
ITEM04121,Ankara Fabric,Fashion,16934.52,19888.31,24647.73,291
ITEM04122,Cooking Gas Cylinder,Household,32620.07,36582.02,43624.74,66
ITEM04123,Cooking Gas Cylinder,Household,29780.15,33933.52,42000.7,710
ITEM04124,Vegetable Oil 5L,Food,23970.17,27826.18,34301.99,785
ITEM04125,Plastic Chair,Fashion,9391.37,11069.33,12191.1,620
ITEM04126,Power Bank,Electronics,15159.66,16920.38,20976.66,16
ITEM04127,Rice 50kg,Food,85488.61,94474.01,108874.86,243
ITEM04128,Beans 50kg,Food,71743.3,85906.46,103806.32,474
ITEM04129,Bluetooth Speaker,Electronics,15478.11,17310.99,19427.54,153
ITEM04130,Phone Charger,Electronics,5087.92,5904.68,6522.33,116
ITEM04131,Rice 50kg,Food,86360.46,100293.94,110626.62,311
ITEM04132,LED Bulb,Household,2170.35,2477.85,2804.03,595
ITEM04133,Ankara Fabric,Fashion,17270.94,19126.07,21114.77,97
ITEM04134,Power Bank,Electronics,13821.62,15161.97,17079.65,998
ITEM04135,Cooking Gas Cylinder,Household,38070.9,43341.51,52522.75,464
ITEM04136,Cooking Gas Cylinder,Household,32510.6,37104.72,43785.59,180
ITEM04137,Cooking Gas Cylinder,Household,31031.5,36393.87,47171.9,29
ITEM04138,Vegetable Oil 5L,Food,25988.0,30280.7,38206.34,957
ITEM04139,Table Fan,Household,29380.45,34946.43,39466.93,598
ITEM04140,Power Bank,Electronics,13038.44,15600.53,18461.01,866
ITEM04141,Ankara Fabric,Fashion,13285.17,15508.34,18395.9,778
ITEM04142,Table Fan,Household,29577.86,32215.65,37770.38,985
ITEM04143,Garri 25kg,Food,28266.67,31902.17,38254.46,890
ITEM04144,Phone Charger,Electronics,4568.21,5267.4,6499.84,768
ITEM04145,Garri 25kg,Food,32192.55,37047.94,45501.46,852
ITEM04146,Vegetable Oil 5L,Food,21559.67,23753.86,27825.75,858
ITEM04147,Phone Charger,Electronics,4183.67,4811.03,5970.53,262
ITEM04148,Table Fan,Household,23158.2,25982.61,30085.19,598
ITEM04149,Table Fan,Household,30374.78,34040.15,43132.05,986
ITEM04150,Yam Tubers,Food,23585.37,27832.64,35984.11,868
ITEM04151,Tomato Basket,Food,19915.76,22517.39,26096.47,114
ITEM04152,Bluetooth Speaker,Electronics,19495.1,22288.5,28015.26,120
ITEM04153,LED Bulb,Household,2627.09,3014.7,3806.62,208
ITEM04154,Cooking Gas Cylinder,Household,35263.5,40466.96,48485.6,744
ITEM04155,Palm Oil 25L,Food,59370.28,65638.28,73354.02,399
ITEM04156,Palm Oil 25L,Food,56821.43,65454.56,82291.86,632
ITEM04157,Ankara Fabric,Fashion,15963.98,17882.12,21127.65,148
ITEM04158,Tomato Basket,Food,21615.11,25043.32,28589.81,69
ITEM04159,Palm Oil 25L,Food,64098.38,70346.93,86198.2,773
ITEM04160,Rice 50kg,Food,80135.97,96106.58,114115.77,298
ITEM04161,Yam Tubers,Food,23743.34,27842.51,31114.41,52
ITEM04162,Yam Tubers,Food,27876.49,31502.39,40850.24,223
ITEM04163,Bluetooth Speaker,Electronics,15142.51,16901.5,19418.67,329
ITEM04164,Palm Oil 25L,Food,65187.66,73436.26,88284.56,411
ITEM04165,Ankara Fabric,Fashion,14361.11,16752.88,20663.96,897
ITEM04166,Sneakers,Fashion,23423.15,27139.21,30477.82,206
ITEM04167,Phone Charger,Electronics,5240.96,6101.79,7614.31,608
ITEM04168,Palm Oil 25L,Food,58592.84,69530.94,85499.26,282
ITEM04169,Power Bank,Electronics,12253.75,13905.01,16668.64,503
ITEM04170,Sneakers,Fashion,24275.47,28167.86,33961.03,303
ITEM04171,Yam Tubers,Food,24006.31,27198.69,35112.4,350
ITEM04172,Vegetable Oil 5L,Food,23182.0,26811.65,34377.35,603
ITEM04173,Power Bank,Electronics,13540.57,15395.34,17279.67,593
ITEM04174,Yam Tubers,Food,24513.15,28758.81,33755.67,143
ITEM04175,Yam Tubers,Food,26372.89,28499.37,34294.84,165
ITEM04176,Tomato Basket,Food,16932.03,18724.88,24042.66,248
ITEM04177,Tomato Basket,Food,18633.43,20786.94,26260.41,900
ITEM04178,Ankara Fabric,Fashion,17321.41,20672.19,24337.3,323
ITEM04179,Phone Charger,Electronics,4131.93,4713.89,6020.78,582
ITEM04180,Phone Charger,Electronics,4738.57,5324.83,6260.04,454
ITEM04181,Sneakers,Fashion,23059.51,26023.06,30036.82,360
ITEM04182,Yam Tubers,Food,27907.83,31653.59,38680.0,47
ITEM04183,Beans 50kg,Food,71969.51,85221.95,99810.27,446
ITEM04184,Table Fan,Household,29628.32,35420.08,43371.23,999
ITEM04185,Rice 50kg,Food,75178.2,88807.99,104965.43,941
ITEM04186,Bluetooth Speaker,Electronics,16249.33,19190.44,24163.71,307
ITEM04187,Vegetable Oil 5L,Food,27749.67,30632.36,39542.15,537
ITEM04188,Palm Oil 25L,Food,65831.76,73220.81,84501.34,294
ITEM04189,Rice 50kg,Food,83425.64,96066.79,115472.47,922
ITEM04190,LED Bulb,Household,2481.62,2875.54,3579.72,559
ITEM04191,Phone Charger,Electronics,4729.54,5222.94,5910.83,920
ITEM04192,Tomato Basket,Food,16485.1,19280.21,24277.28,855
ITEM04193,Ankara Fabric,Fashion,17324.55,19126.23,23268.87,334
ITEM04194,Rice 50kg,Food,89826.48,99847.63,112822.65,462
ITEM04195,Bluetooth Speaker,Electronics,16776.88,18736.68,23863.9,573
ITEM04196,Power Bank,Electronics,12606.73,14895.09,17655.75,256
ITEM04197,Bluetooth Speaker,Electronics,16198.9,18917.88,21477.92,833
ITEM04198,Garri 25kg,Food,27495.39,31445.99,35819.48,570
ITEM04199,Cooking Gas Cylinder,Household,37328.79,43987.13,55296.27,215
ITEM04200,Vegetable Oil 5L,Food,24916.52,29340.49,37765.41,488
ITEM04201,Sneakers,Fashion,20245.08,22811.75,26818.64,823
ITEM04202,Ankara Fabric,Fashion,16071.98,18864.84,21048.74,428
ITEM04203,Tomato Basket,Food,21731.61,24007.98,26892.89,713
ITEM04204,Garri 25kg,Food,27488.27,31347.28,38585.24,984
ITEM04205,Tomato Basket,Food,18763.36,20530.67,24106.09,341
ITEM04206,Plastic Chair,Fashion,10980.72,12421.56,14722.36,995
ITEM04207,LED Bulb,Household,2250.1,2570.61,3000.96,420
ITEM04208,LED Bulb,Household,2523.69,2749.78,3280.79,566
ITEM04209,Palm Oil 25L,Food,60875.8,69125.29,84934.93,775
ITEM04210,School Bag,Electronics,9420.64,10910.98,13182.95,77
ITEM04211,Garri 25kg,Food,27788.93,32059.83,36318.92,704
ITEM04212,Ankara Fabric,Fashion,17157.02,18641.49,22337.31,571
ITEM04213,Phone Charger,Electronics,4528.4,4942.48,5892.04,658
ITEM04214,Ankara Fabric,Fashion,16106.05,18073.61,21853.66,952
ITEM04215,Sneakers,Fashion,22836.7,26972.94,30267.25,490
ITEM04216,Cooking Gas Cylinder,Household,38561.29,45670.87,51640.3,926
ITEM04217,Power Bank,Electronics,14471.57,16166.97,19498.15,572
ITEM04218,Tomato Basket,Food,20941.29,24423.13,28210.84,223
ITEM04219,Power Bank,Electronics,14007.12,16098.2,19733.27,656
ITEM04220,Garri 25kg,Food,30529.95,36575.21,42959.42,198
ITEM04221,Beans 50kg,Food,67764.9,73955.71,84616.2,900
ITEM04222,Power Bank,Electronics,13010.07,14906.23,18353.73,160
ITEM04223,Table Fan,Household,26338.98,30318.92,35739.39,503
ITEM04224,Bluetooth Speaker,Electronics,15109.48,16876.08,19095.66,821
ITEM04225,Plastic Chair,Fashion,10749.06,11669.55,14724.19,19
ITEM04226,Palm Oil 25L,Food,57043.17,61963.29,73510.26,495
ITEM04227,Phone Charger,Electronics,4129.78,4684.97,6010.88,511
ITEM04228,School Bag,Electronics,9791.66,11388.65,12968.03,344
ITEM04229,Tomato Basket,Food,20435.87,23787.78,30335.85,676
ITEM04230,Rice 50kg,Food,83917.46,92453.24,116785.27,331
ITEM04231,Beans 50kg,Food,76429.52,90412.81,101333.15,380
ITEM04232,LED Bulb,Household,2532.02,2849.18,3437.06,282
ITEM04233,School Bag,Electronics,11615.36,13888.77,17093.42,628
ITEM04234,Vegetable Oil 5L,Food,26676.09,29188.43,34999.74,883
ITEM04235,Vegetable Oil 5L,Food,21547.39,25433.99,29962.58,185
ITEM04236,Rice 50kg,Food,93734.36,111450.2,143633.5,415
ITEM04237,Cooking Gas Cylinder,Household,29904.85,35249.47,43715.14,233
ITEM04238,Beans 50kg,Food,72033.6,84787.94,109645.55,251
ITEM04239,Ankara Fabric,Fashion,16860.18,18940.0,24039.52,971
ITEM04240,Vegetable Oil 5L,Food,23264.42,27117.04,34260.38,713
ITEM04241,Tomato Basket,Food,19561.85,22486.77,27998.87,945
ITEM04242,Vegetable Oil 5L,Food,23486.6,26561.88,32650.28,639
ITEM04243,Table Fan,Household,23440.98,28109.8,35906.68,669
ITEM04244,Rice 50kg,Food,69908.15,77937.42,95292.68,718
ITEM04245,Tomato Basket,Food,16690.71,18853.45,21022.69,656
ITEM04246,Vegetable Oil 5L,Food,21548.31,25606.79,31150.99,823
ITEM04247,Vegetable Oil 5L,Food,25315.04,28218.19,31620.38,332
ITEM04248,Palm Oil 25L,Food,59457.81,65303.81,84232.79,110
ITEM04249,LED Bulb,Household,2466.6,2755.68,3387.65,493
ITEM04250,Yam Tubers,Food,26439.41,30963.65,37500.99,11
ITEM04251,Phone Charger,Electronics,4104.23,4856.05,5533.78,56
ITEM04252,Yam Tubers,Food,23282.38,25464.71,30637.96,60
ITEM04253,Cooking Gas Cylinder,Household,37912.62,43774.12,51150.34,86
ITEM04254,Tomato Basket,Food,21336.87,24496.31,30254.84,709
ITEM04255,Tomato Basket,Food,18648.52,21637.05,26416.28,601
ITEM04256,Tomato Basket,Food,16614.46,19281.52,23135.16,935
ITEM04257,Tomato Basket,Food,20702.75,24742.61,28467.56,296
ITEM04258,Beans 50kg,Food,78088.58,87582.86,105550.37,337
ITEM04259,School Bag,Electronics,10228.03,11414.2,13609.59,495
ITEM04260,Rice 50kg,Food,75686.54,87020.37,110537.91,783
ITEM04261,Palm Oil 25L,Food,50928.3,57626.91,73697.18,931
ITEM04262,Palm Oil 25L,Food,60612.17,68906.97,86261.18,731
